user_id,gender,username,origin,age,country,geolife,income,length_of_trip,social_state,agreeableness
4c5c7fc5-8f5f-4d29-8647-f47cfdbd6d18,Female,jessicasanchez,Other regions,58,France,popularity,Low,short-term,Alone,0.5
2f717134-4a8f-440f-b42f-dc1b2d325c81,Female,laurenhill,Normandie,40,France,dynamic rural,Average,short-term,Alone,0.7000000000000001
a5e1d3fc-c3ad-45df-93c5-185ffb9b44ec,Male,mitchelllivingston,Normandie,15,France,traditional rural,Low,short-term,Alone,0.2
ca9ee3b0-cf7c-4d58-b892-5e0dc80f04bd,Male,brettcontreras,Foreigner,14,USA,dynamic rural,Low,short-term,Couple,0.2
a231d78d-31ed-4cdb-8f2e-a00b431ce650,Male,brianwood,Normandie,15,France,dynamic urban,High,short-term,Alone,0.8
f04b5830-aee9-4ac1-a2d5-2185cc22399e,Female,maureensaunders,Other regions,34,France,popularity,Low,short-term,Family,0.1
855653f3-3fac-4a0f-b5f7-5f716e5d2f9e,Male,johnarnold,Other regions,49,France,dynamic urban,High,long-term,Alone,0.1
da796e55-437b-4105-99fb-65e52c99ade1,Male,adamruiz,Normandie,14,France,traditional rural,Low,long-term,Alone,0.8
14a893f2-d395-4c3f-bdb9-57a83e768548,Female,aprilmurillo,Normandie,65,France,dynamic urban,High,short-term,Couple,0.8
16252374-dab1-43ec-88e4-f64c26da1d7a,Male,juanbeltran,Normandie,32,France,dynamic urban,High,short-term,Alone,0.2
057113e9-cec0-42a9-bfb0-7609a406231c,Female,darlenebeck,Other regions,19,France,affluent family urban,High,short-term,Alone,0.5
f7ab1799-2c84-4766-bf12-4a18134d7ea8,Male,joshuaking,Foreigner,52,Germany,urban middle class,Average,short-term,Couple,0.9
c83b5d66-01c1-46c2-a3ed-e27c6d829450,Female,deniseferrell,Normandie,16,France,dynamic urban,High,short-term,Family,0.6000000000000001
8fa6d036-6d4a-4948-9ce4-69a8d2526f56,Female,jessicaadams,Normandie,62,France,disadvantaged urban,Low,short-term,Couple,0.2
14e75ef1-0b9d-4e47-aecb-558e6900d056,Male,josephwalton,Other regions,16,France,growing peri-urban,Average,long-term,Couple,0.1
9da58e3f-f42d-4ca5-85bf-04dbb741d1cc,Female,ericaanderson,Other regions,26,France,traditional rural,Low,short-term,Couple,0.6000000000000001
ce1cf2f3-c5d4-45d1-8559-70132e60677d,Female,kaylaserrano,Other regions,28,France,dynamic urban,Average,short-term,Couple,0.30000000000000004
1c544338-d6cf-4966-9357-5e88386a4c49,Male,jamesgriffith,Normandie,24,France,affluent family urban,Low,short-term,Alone,0.4
5c5f092f-56e8-4239-a1b1-eacbe2164779,Female,amyferguson,Normandie,14,France,popularity,Low,short-term,Couple,0.5
07481be4-123d-4c3e-a4c5-ee6ec6531139,Female,dawncrosby,Foreigner,26,Western Europe,urban middle class,Average,short-term,Alone,0.7000000000000001
aaa26245-4e96-4a91-9980-af46080497fe,Male,michaellopez,Other regions,48,France,dynamic urban,High,short-term,Family,0.30000000000000004
745a2421-3110-4a91-95d2-29ada705a9f8,Female,catherinelane,Other regions,37,France,traditional rural,Low,short-term,Family,0.8
153250b9-e153-4df2-896d-352b6a118152,Female,sharimahoney,Normandie,54,France,dynamic rural,Average,short-term,Group,0.30000000000000004
ac5a008c-a277-4764-bdfa-daca8c39db55,Female,margaretferguson,Normandie,32,France,dynamic rural,Average,short-term,Alone,0.2
28fbc52d-a97e-4037-97e3-d0f04fa87a11,Female,jenniferjohnson,Other regions,42,France,urban middle class,Average,short-term,Couple,0.4
986838c5-d953-48c2-bd9f-adf2c8bc90f0,Male,jeffreygrayiii,Foreigner,35,Belgium,urban middle class,Average,short-term,Family,0.7000000000000001
26cac919-ff54-4a28-ad1e-c37ba61e7912,Male,brenttaylor,Normandie,80,France,growing peri-urban,Average,short-term,Alone,0.4
89aa1076-d875-4a59-8235-32f5611ae7f9,Male,darrellblanchard,Foreigner,17,Belgium,popularity,Average,short-term,Family,0.2
4e2f21e4-75cc-4bf7-a4b3-4d51cfd6a79f,Female,jessicasmith,Other regions,16,France,urban middle class,Average,short-term,Couple,0.4
9a86cfe5-edce-4e27-b9d3-c2cc80c2c18f,Male,tylerjames,Foreigner,26,Western Europe,affluent family urban,Average,short-term,Couple,0.6000000000000001
fc3b8457-34ad-4e52-88ff-0298edbc207b,Male,georgefarmer,Other regions,16,France,dynamic rural,Average,short-term,Couple,0.7000000000000001
a704a3cb-7419-4bb8-b768-e1c8b6c98193,Female,mrs.samanthacook,Foreigner,43,Western Europe,wealthy family suburbanite,Average,long-term,Alone,0.7000000000000001
2f84b0e5-cd25-455f-a0f5-58397b30df1c,Female,tracyperez,Foreigner,38,Western Europe,urban middle class,Average,long-term,Family,0.9
8fc48113-06a6-4fbc-8275-be346727a66e,Female,amygrahamdvm,Other regions,23,France,growing peri-urban,Average,short-term,Family,0.5
9e4678f7-9902-445e-841e-0869df95abd4,Male,tannerturner,Normandie,35,France,growing peri-urban,Low,long-term,Alone,0.7000000000000001
22b23e08-ad99-43d6-b7b4-6e92f63c5177,Female,sandralyons,Normandie,15,France,popularity,Low,long-term,Couple,0.8
12d3440d-3c5c-4dec-9b58-ce56de8f29e6,Female,rachelrobinson,Normandie,53,France,urban middle class,Average,short-term,Family,0.8
effe0dc5-4d49-4adb-bcd4-5df9097584c6,Male,michaeledwards,Normandie,61,France,urban middle class,Average,short-term,Family,0.6000000000000001
2cd9b37f-8378-4f92-9c97-93efa9d2653b,Female,denisebailey,Foreigner,17,Western Europe,growing peri-urban,Average,short-term,Couple,0.7000000000000001
51fc9dd1-d8f2-4cb9-b9f5-30cb1be1c600,Female,jenniferyoung,Normandie,76,France,growing peri-urban,Average,long-term,Alone,0.9
9994fda3-2524-4657-ba71-8effdbe52f6a,Male,johnadkins,Normandie,17,France,dynamic urban,High,short-term,Family,0.2
9d5acc46-7bff-456f-8772-324c117a97e2,Female,alisonrose,Foreigner,53,Belgium,growing peri-urban,Average,short-term,Family,0.9
ae039dd1-99ca-438d-aa27-814fa1effdb5,Male,luismurray,Normandie,74,France,dynamic urban,High,long-term,Alone,0.7000000000000001
5fb4abe5-0c85-4411-ae2b-fe904243bd4f,Male,johndean,Other regions,73,France,growing peri-urban,Average,short-term,Alone,0.4
705a81aa-85a5-40e6-bd93-378341df92e0,Female,amberwoods,Normandie,14,France,traditional rural,Low,short-term,Couple,0.1
a3a32814-239e-4310-b3c2-d049f52c0423,Female,anitacruz,Normandie,18,France,dynamic urban,High,short-term,Alone,0.30000000000000004
c21d3c29-92d6-443d-acc8-b6eda7937424,Male,joshuamccormick,Other regions,56,France,popularity,Low,short-term,Family,0.4
062af592-9f53-468f-bbf9-3d0e4580aff0,Female,rhondasolis,Other regions,52,France,affluent family urban,High,short-term,Couple,0.5
32224593-f9e8-4c09-8e25-9203dc6d0653,Male,matthewbennett,Foreigner,75,USA,dynamic urban,High,short-term,Alone,0.2
ef9cbebf-c490-46f8-8a81-739eb542fe45,Female,samanthakim,Other regions,33,France,wealthy family suburbanite,High,short-term,Couple,0.2
827a09a6-46b3-463d-a4c0-397ae58076df,Male,justinburns,Foreigner,64,Western Europe,dynamic rural,Average,short-term,Alone,0.1
c032f6ad-c775-4be2-9933-f4a6fb9dcab7,Male,adamtodd,Foreigner,17,Western Europe,wealthy family suburbanite,High,long-term,Family,0.4
348ed74a-737b-415d-8a81-8e5ed0e53d9a,Female,lauramorris,Normandie,37,France,urban middle class,Low,long-term,Family,0.4
4101f802-ea34-4177-9c15-f59373631f9c,Male,jasonware,Normandie,23,France,urban middle class,Average,short-term,Alone,0.2
a65f7c29-427e-40b1-8951-174fa3aa4741,Male,joshuaeverett,Normandie,17,France,rural worker,Low,short-term,Family,0.5
17028513-9606-4af9-a94d-075589d63c0d,Female,stephaniefloyd,Other regions,32,France,urban middle class,Average,short-term,Couple,0.30000000000000004
13911d9b-44e0-4212-935f-ff9ad2564fb8,Female,catherinegreen,Foreigner,21,Germany,dynamic urban,High,short-term,Family,0.6000000000000001
62ad2450-ea68-49a0-bdf4-6afd6ffcf57f,Male,raymondbaker,Normandie,25,France,rural worker,Low,short-term,Alone,0.7000000000000001
0bfadc00-93ea-485b-87d9-c05801a0df1e,Female,brookehobbs,Normandie,16,France,growing peri-urban,Average,short-term,Couple,0.4
66d30434-f347-4c6f-bb3c-395398dd6421,Male,jeffreymontgomery,Other regions,50,France,popularity,Low,long-term,Couple,0.7000000000000001
66db42fd-dc6f-47a3-9bd4-e7f4bb709468,Male,williamsmith,Normandie,45,France,dynamic urban,High,long-term,Couple,0.7000000000000001
4bd41d68-1bac-4a62-a2fd-481af4e44f0a,Male,markaustin,Normandie,76,France,growing peri-urban,Average,short-term,Alone,0.9
80da451b-686f-43e9-9c7c-6ee49306b546,Female,juliecollins,Other regions,14,France,popularity,Low,long-term,Family,0.5
a26ea619-3ada-40c3-9f4e-64bd79a7fc9e,Male,davidjackson,Other regions,80,France,urban middle class,Average,short-term,Alone,0.1
41c82c7a-8e21-4981-acf7-5daa66dddd7f,Female,heatherhicks,Normandie,15,France,traditional rural,Low,short-term,Couple,0.2
6c0af8dd-5b59-4bf3-bc78-aac8bcfaf3ac,Male,andrewhoward,Foreigner,31,USA,disadvantaged urban,Low,short-term,Couple,0.2
dc50b033-8ba5-42f3-ac1c-54868e7db813,Female,deborahmeyer,Foreigner,49,Western Europe,wealthy family suburbanite,Low,short-term,Alone,0.5
dd7af1b7-ed4b-4a14-aaa4-b12a6ad83055,Male,bradleyrodgers,Foreigner,16,Western Europe,growing peri-urban,Average,short-term,Couple,0.5
31f39458-a0c5-48ae-b9c3-63cf6a301385,Female,jenniferhernandez,Foreigner,77,Western Europe,affluent family urban,Average,short-term,Couple,0.30000000000000004
893a233e-be61-4bb1-901c-f96168c6346c,Female,kellybrown,Foreigner,57,Germany,popularity,Low,short-term,Couple,0.1
a5b26b44-f74a-4679-802d-a6eeb8fc7c1d,Female,michellechang,Normandie,55,France,affluent family urban,High,short-term,Alone,0.1
a4eb537c-4902-466e-b76f-f848f4adc266,Female,karenbanks,Normandie,14,France,dynamic rural,Average,short-term,Family,0.2
bc3fa214-37e0-4bf2-999a-a8f90da9d600,Female,samantharodriguez,Other regions,47,France,disadvantaged urban,High,short-term,Family,0.7000000000000001
28432601-75d9-49cf-907d-9a88da360731,Female,tonyanorris,Normandie,44,France,affluent family urban,High,short-term,Couple,0.2
6608e274-84b5-4150-a94a-acaae77b1530,Male,joshuablevins,Foreigner,63,Germany,dynamic urban,High,short-term,Couple,0.2
2a59b751-e941-4a7d-930c-a33e3e47f1d1,Female,rebeccasmith,Other regions,70,France,dynamic urban,High,short-term,Couple,0.4
329723c5-2d6b-4ddd-b5e4-21321393d8ef,Male,johnconway,Other regions,15,France,popularity,Low,long-term,Alone,0.6000000000000001
c50d9e8c-79e1-4db2-9da2-94aef46d725b,Male,josephsullivan,Foreigner,33,Western Europe,urban middle class,Average,short-term,Family,0.6000000000000001
8b155102-5878-415f-ae95-27168a045e15,Female,barbarabryant,Normandie,64,France,dynamic urban,Average,short-term,Alone,0.5
ad22e0f3-e088-4c93-a0b6-33c748b13cc4,Male,stephenavila,Normandie,58,France,urban middle class,Low,short-term,Family,0.7000000000000001
6fd301fa-91a2-4837-8228-92262b0333c7,Male,andrewyang,Normandie,63,France,urban middle class,Average,long-term,Family,0.4
77c7f9d6-3d15-4148-9857-613febd7fd1d,Male,stevenfoster,Normandie,29,France,popularity,Low,short-term,Alone,0.1
b88ef5c5-e33e-4f73-98df-ef9bf8c4642d,Female,kelliguzman,Normandie,16,France,growing peri-urban,Average,short-term,Alone,0.4
a6b60b7f-0e85-4dfc-bdc5-b7b9b3db44f4,Male,noahriley,Normandie,26,France,wealthy family suburbanite,High,short-term,Couple,0.1
aca80099-48c9-44e9-867d-8544fcec94e8,Female,laurenwilson,Normandie,14,France,urban middle class,Average,short-term,Alone,0.6000000000000001
53b3d674-c1c3-4cb8-948e-1f341052a1d7,Male,tannerwest,Foreigner,47,Western Europe,growing peri-urban,Average,short-term,Alone,0.9
f5b24be8-28a9-4937-9e4b-3f84aef651bd,Female,rebeccajackson,Normandie,21,France,affluent family urban,High,short-term,Alone,0.30000000000000004
72c9dd33-1af9-4024-9bb3-21ac92317991,Female,brookebarnesdvm,Normandie,25,France,urban middle class,Average,short-term,Family,0.8
c373e005-0ffd-44cd-98d9-57b3042f5569,Male,christianbrady,Foreigner,51,Belgium,popularity,Low,short-term,Family,0.1
4f80f5bf-1617-46bb-94b1-b1d20c387dbd,Male,claytonjohnson,Normandie,28,France,dynamic urban,High,short-term,Alone,0.1
74677237-2d05-4878-a67b-435e36c4f2c0,Male,alexanderjohnson,Foreigner,71,Belgium,dynamic urban,High,short-term,Family,0.9
17f88ecd-876a-4e70-9795-b19a9d6184b4,Female,sheilalarsen,Foreigner,14,Western Europe,wealthy family suburbanite,High,short-term,Couple,0.2
ba99b206-d82c-4342-bddc-e06489075766,Male,stephenayers,Foreigner,73,Germany,growing peri-urban,High,short-term,Alone,0.6000000000000001
b8593537-537a-491e-8b8d-6222abc91728,Male,kevinsilva,Normandie,72,France,popularity,Low,short-term,Couple,0.7000000000000001
ad63b124-53a9-4318-98e4-0ab13feb8e48,Female,sheilacain,Normandie,14,France,dynamic urban,High,short-term,Couple,0.1
a866ebb8-20b6-4bb6-aafd-4cf8e55f0c27,Male,jameswong,Normandie,66,France,dynamic urban,High,short-term,Alone,0.30000000000000004
c5f88539-f096-4d2e-94f8-d8010a4f675a,Male,stevenmendoza,Other regions,41,France,dynamic rural,Average,short-term,Couple,0.4
a58776ae-b33c-4301-bb06-3cdf4ff3ddcb,Male,derekwilson,Normandie,54,France,rural worker,High,short-term,Alone,0.6000000000000001
949fd19a-171f-417c-bc28-7a948cf28396,Female,chloeedwards,Other regions,16,France,dynamic urban,High,short-term,Couple,0.6000000000000001
52a1af26-6c00-4ae7-aad5-9b3b9ea3cdee,Male,nicholasharris,Foreigner,15,USA,affluent family urban,High,short-term,Family,0.6000000000000001
a85b0a51-bd94-4c29-964e-8d3905b57c46,Female,sarahhernandez,Other regions,23,France,dynamic urban,High,short-term,Couple,0.8
5b53c02c-ab02-4dee-96b0-0886f7a50ab3,Female,melissaross,Other regions,33,France,growing peri-urban,Average,short-term,Family,0.9
95e1ab32-1137-4041-93ca-1fccfc8ac210,Male,eddieglover,Other regions,56,France,wealthy family suburbanite,High,long-term,Couple,0.9
de4b464f-d769-44cb-9c98-a311c1ff16d0,Male,kevinbowman,Normandie,16,France,growing peri-urban,High,short-term,Couple,0.1
f8146190-f726-49c2-a0f3-62bbc4de47d9,Female,michellestrong,Foreigner,26,Western Europe,growing peri-urban,Average,long-term,Alone,0.5
6068106f-7b71-455e-aed0-8a62e3eedeb5,Male,patrickmelendez,Foreigner,63,Germany,traditional rural,Low,short-term,Alone,0.7000000000000001
b8dba4be-8746-473b-a9dc-e6abca3d16a3,Male,kellydelgado,Normandie,26,France,dynamic urban,High,short-term,Couple,0.1
21fa2b10-c956-4bca-a4e7-e04fa0efd5ba,Female,cynthiaguerrero,Foreigner,46,Western Europe,wealthy family suburbanite,High,long-term,Alone,0.4
cd0d0151-384a-4725-84eb-ec6d0931a05e,Female,patriciasullivan,Other regions,44,France,affluent family urban,High,short-term,Family,0.1
9d59b1dc-79ec-4ab9-8140-f9c15d01a0ad,Male,robertbrown,Foreigner,18,Western Europe,popularity,Low,short-term,Family,0.8
63e6418f-3f22-4888-9336-4dfd35977e37,Female,dianamartinez,Normandie,15,France,affluent family urban,High,short-term,Couple,0.5
078c1796-ea08-4cd0-9654-fedbec2c8d01,Male,michaelgonzales,Other regions,17,France,traditional rural,Low,short-term,Alone,0.30000000000000004
8f0191a4-3d6f-474c-9857-23786bf2793d,Female,shannonhoffman,Other regions,54,France,wealthy family suburbanite,High,short-term,Family,0.30000000000000004
f569391d-3a3a-4979-bd5c-d24741ebdf26,Male,garypowers,Normandie,57,France,growing peri-urban,Average,short-term,Couple,0.1
b9706752-b886-4b68-a62e-c35f353a1817,Female,shannonlutz,Other regions,33,France,traditional rural,Low,short-term,Alone,0.30000000000000004
05d65d2d-6a59-405a-bf78-af1167a65038,Male,andrewhorton,Other regions,36,France,popularity,Low,long-term,Alone,0.30000000000000004
9aa5eea4-a944-4991-8956-d9e02e5892df,Male,alexanderfrank,Other regions,52,France,growing peri-urban,Average,short-term,Family,0.5
dcb21f27-626c-4085-ab7b-885a3fc68c2c,Male,jeremyschwartz,Normandie,48,France,dynamic rural,High,short-term,Alone,0.8
c2ee55d2-9ecc-4408-bcb6-7919c3300f22,Female,catherinereeves,Normandie,52,France,affluent family urban,High,short-term,Family,0.5
e65bc982-a538-4375-9715-45a273780835,Female,brittanysimmons,Other regions,75,France,wealthy family suburbanite,High,short-term,Couple,0.7000000000000001
403f8fcd-4fe3-44d4-b6e8-f380d56e8e5c,Male,luislee,Normandie,66,France,urban middle class,High,short-term,Alone,0.1
e910a711-bf16-48a2-9da0-7463e69fa07c,Female,marybrown,Foreigner,16,Western Europe,dynamic urban,High,short-term,Group,0.2
23e62ee0-4077-4e54-9d64-66ee507885f8,Male,christophermorris,Foreigner,37,Germany,dynamic rural,Average,short-term,Group,0.9
196cce73-f871-4ebb-8c19-8e8400fa7f90,Male,davidnelson,Normandie,58,France,disadvantaged urban,Low,short-term,Couple,0.9
c3ef9ec5-ba8c-452d-a777-ed614e39fe67,Female,stephaniewatts,Foreigner,15,Western Europe,affluent family urban,High,short-term,Family,0.6000000000000001
5e49d359-e714-4bb8-9f76-bc75d493e556,Female,adrianadaydvm,Normandie,14,France,dynamic urban,High,short-term,Alone,0.7000000000000001
098399b5-36dd-4905-b696-7cdc7da4218d,Male,brucewhite,Other regions,75,France,affluent family urban,High,short-term,Couple,0.9
c88d886c-51be-4066-91f2-dc0e2c1a2379,Male,robertclark,Foreigner,14,Western Europe,growing peri-urban,Average,short-term,Family,0.6000000000000001
8f4f456d-ae93-4167-b385-cf4d5ebb8436,Female,connieoconnor,Other regions,15,France,dynamic urban,High,short-term,Family,0.9
b1ced87e-2466-4dd6-8f4e-edaa0180aa99,Male,brandonbenson,Foreigner,17,Germany,dynamic rural,Average,short-term,Alone,0.1
4fab83db-0fba-4901-9301-2d684dac3ca2,Male,jacobschaefer,Foreigner,21,Western Europe,traditional rural,Low,short-term,Couple,0.30000000000000004
b632847a-c5b8-4069-a086-ff186214a403,Female,jessicawest,Normandie,14,France,disadvantaged urban,Low,short-term,Couple,0.4
ce2c5c23-ab17-44d4-8bb2-9aa550afeb4f,Male,lancefisher,Foreigner,40,Germany,wealthy family suburbanite,High,short-term,Couple,0.5
9b9c69f2-1ef7-4754-a066-e7c5d5c7f631,Male,johnrowe,Foreigner,73,Belgium,affluent family urban,High,short-term,Couple,0.6000000000000001
68f69b60-7502-4b8c-b2d4-8125ceae0a01,Female,jacquelinepotter,Other regions,18,France,popularity,Average,short-term,Family,0.9
e74d65a7-dd10-4f1b-a08a-457cc94a3c06,Female,cherylmitchell,Other regions,47,France,rural worker,Low,short-term,Couple,0.7000000000000001
40e302a2-a2ac-4768-b385-b9a306248b14,Male,charleselliott,Other regions,39,France,dynamic urban,High,short-term,Alone,0.5
031bdd2f-a25b-439c-beb4-d0e9fbb82f33,Male,stevevalencia,Normandie,15,France,traditional rural,Low,long-term,Family,0.5
63ce3b49-6348-49ea-88ff-5fc000d1d6bd,Female,kelseyjohnson,Normandie,15,France,dynamic urban,High,short-term,Family,0.9
6b2825eb-36c4-457a-b58f-4105574adb67,Male,michaelmorales,Normandie,61,France,dynamic urban,High,long-term,Family,0.5
417c5089-51cf-4d50-af1c-6f18cbb16448,Male,ernestvelez,Foreigner,80,Western Europe,disadvantaged urban,Low,short-term,Alone,0.9
0e15771a-c0fe-4256-8aad-e4701c134f64,Male,davidlowe,Normandie,46,France,dynamic rural,Average,short-term,Family,0.4
03b628cc-0dc5-47b1-86e7-324e7887e4d5,Female,michelleking,Normandie,56,France,growing peri-urban,Average,short-term,Group,0.8
9f43a9d7-a1b4-48a9-89ce-db1ff7047e27,Male,bryanpayne,Normandie,61,France,popularity,Low,long-term,Couple,0.6000000000000001
62f112d8-45d8-4d63-9c48-44be0346fe59,Female,karensilva,Other regions,36,France,affluent family urban,High,short-term,Family,0.9
e7793df4-ee2c-436d-b573-b05c1ad7ad6c,Female,angelajones,Normandie,41,France,traditional rural,Low,short-term,Alone,0.30000000000000004
d53e6490-1f98-4726-a5b5-b5c070ed2c09,Male,anthonypollard,Other regions,17,France,popularity,Low,short-term,Family,0.2
28627750-7007-4001-8a75-7113833c0f43,Female,jenniferwyatt,Other regions,37,France,dynamic urban,High,long-term,Couple,0.1
82ab2060-43d0-4cc5-aa5b-0d753d405dbd,Male,charlesarmstrong,Foreigner,55,USA,dynamic urban,Low,short-term,Alone,0.6000000000000001
91684145-7f3b-497c-89eb-fd2bdf1bd260,Male,nicholasparker,Other regions,15,France,wealthy family suburbanite,High,short-term,Alone,0.8
ecd5df9d-1f2b-4ddf-bccf-5c818bd484ec,Male,johnbrock,Other regions,23,France,rural worker,Low,short-term,Alone,0.7000000000000001
8a736001-7338-4e3d-85b5-1cf3df9cd668,Female,crystalmclean,Other regions,14,France,wealthy family suburbanite,High,long-term,Alone,0.30000000000000004
f1170f6b-fa5a-40b5-8339-d06402d81a43,Female,emilywilliams,Foreigner,25,USA,dynamic urban,High,short-term,Couple,0.30000000000000004
93096190-5120-4e9c-bfc7-d7c4a00541f5,Male,anthonybarnes,Normandie,58,France,popularity,Low,short-term,Couple,0.2
c82bd7ab-acb7-4c28-9ecb-f29c60589389,Female,amandabaker,Other regions,16,France,urban middle class,Average,short-term,Alone,0.30000000000000004
19964965-1a5a-4bfa-8e8c-37c739e2cc20,Female,melaniegreen,Normandie,70,France,wealthy family suburbanite,Average,short-term,Family,0.8
9e6b2bdd-d0f5-42d1-aaca-6b4bfd81c550,Male,bradleymyers,Normandie,15,France,rural worker,High,short-term,Couple,0.6000000000000001
b2fed90a-aed6-471b-95fd-82a4cd205663,Male,josephellison,Other regions,17,France,affluent family urban,High,short-term,Alone,0.30000000000000004
f2f7da4b-82b4-41d4-8d8e-579f3762bd99,Male,erikbrown,Foreigner,22,Eastern Europe,dynamic rural,Average,long-term,Family,0.30000000000000004
742ac604-4687-401f-ae5d-ca406c3fad8d,Female,rachaelgonzales,Foreigner,76,USA,dynamic rural,Average,long-term,Alone,0.7000000000000001
756000a0-d593-471c-82e5-bd341bd11e07,Female,jacquelinerodriguez,Foreigner,41,Germany,popularity,Low,short-term,Couple,0.4
0d90baa2-9cfd-41f5-a727-175e47f464d6,Female,faithrobinson,Foreigner,47,USA,wealthy family suburbanite,High,short-term,Alone,0.6000000000000001
e73b6161-7503-4bbf-b4a3-d20cd451821b,Female,sandraford,Normandie,62,France,wealthy family suburbanite,High,short-term,Family,0.2
253ac368-307d-496a-ae85-847b88a734f3,Male,josephdiaz,Other regions,50,France,affluent family urban,Average,short-term,Family,0.2
fe4c989f-ca5f-42e2-9fd3-65189bb82e8c,Female,patriciaconner,Other regions,26,France,dynamic urban,Average,short-term,Alone,0.9
2850a6f1-d759-4696-85a3-b3fc7a84d08a,Male,marknewton,Other regions,34,France,wealthy family suburbanite,High,short-term,Couple,0.8
ba9aff85-4177-48b3-b5f2-8e122977724e,Female,shannonweber,Normandie,61,France,dynamic urban,High,short-term,Couple,0.1
36508b50-8622-4a22-95e4-c4e0251afff6,Female,kimberlyblack,Foreigner,33,Belgium,wealthy family suburbanite,High,short-term,Couple,0.2
f7b2dc0d-3bfb-4278-a797-62e79362680d,Male,ericpaul,Normandie,32,France,wealthy family suburbanite,High,short-term,Couple,0.1
a8dacb62-8c3f-49a0-863f-24dfe41e7c5f,Female,elizabethhernandez,Normandie,24,France,dynamic urban,High,long-term,Alone,0.9
11627cd4-9298-40b2-ae01-5956411542de,Male,alexfox,Other regions,58,France,dynamic urban,High,short-term,Group,0.8
351ded9c-cbbf-45a0-9455-5d9dd9966287,Male,matthewjacobs,Normandie,42,France,popularity,Low,long-term,Couple,0.1
9c35cf3c-e75f-4ca8-914a-571a0a6e558c,Female,jessicavazquez,Foreigner,28,USA,traditional rural,Low,short-term,Alone,0.5
86024ce9-ca28-440f-802a-4e10977c3a80,Male,thomasparker,Foreigner,79,Western Europe,urban middle class,Average,short-term,Family,0.9
01541397-32e3-4993-89be-c23c0ad2e693,Female,deannaschmidt,Normandie,39,France,traditional rural,Low,short-term,Couple,0.9
7ddf4392-0db6-4ab1-bb37-488051f8a26b,Male,jeffreywilliams,Normandie,41,France,growing peri-urban,Average,short-term,Couple,0.1
f159367a-7030-4862-9113-59bc431ea8c1,Female,gloriawebb,Normandie,21,France,urban middle class,Average,short-term,Couple,0.1
4bc2bf7d-e660-4535-99d4-d7b92029d9ea,Male,danielherrera,Other regions,32,France,dynamic rural,Average,short-term,Couple,0.7000000000000001
3a136d63-7a2c-4302-bfd0-66c85c69534d,Female,lorigoodwin,Other regions,25,France,wealthy family suburbanite,Average,short-term,Group,0.7000000000000001
f3d04337-56da-43d4-a735-3ca85bf7e8a7,Male,craigfreeman,Normandie,54,France,popularity,Low,short-term,Couple,0.9
e82afc3b-1ae6-4317-94fb-2fe5f164e068,Female,mrs.brendagonzales,Other regions,33,France,dynamic rural,Average,short-term,Family,0.6000000000000001
e3f87f64-0cf5-4916-b0cb-d061c11e4d28,Female,lindabowman,Other regions,60,France,dynamic urban,High,long-term,Alone,0.2
f1b101d0-9c3e-46b0-a93f-8aab0d5990cc,Female,triciadillon,Foreigner,71,Western Europe,affluent family urban,High,short-term,Couple,0.9
de8ee940-65b1-4063-be8a-38d952a21c04,Female,kristiduncan,Other regions,21,France,wealthy family suburbanite,High,short-term,Couple,0.30000000000000004
dd4df223-453e-4716-8208-c8cbfa7a0bdf,Male,jacobcollins,Foreigner,54,Western Europe,dynamic urban,High,short-term,Couple,0.2
062d7720-5bb3-4749-89ec-f6baed972086,Male,craigthompson,Foreigner,29,Western Europe,affluent family urban,High,short-term,Family,0.7000000000000001
6b00f7ec-d3ac-4b24-a494-b9172b9af5d9,Female,briannacarroll,Other regions,21,France,dynamic urban,High,short-term,Family,0.5
7dc2dfbe-c02f-4c1e-9f13-73f175ade2ee,Male,jasonhill,Normandie,27,France,growing peri-urban,Average,short-term,Alone,0.4
516ada5c-6b30-47cf-9f3a-a54fe705d6c4,Male,roystrickland,Normandie,62,France,rural worker,Low,short-term,Couple,0.30000000000000004
166caba9-c704-4d89-a51d-45e88ee71f01,Male,markmurphy,Normandie,65,France,dynamic urban,High,short-term,Alone,0.7000000000000001
9887bb8f-8feb-4945-86d7-2efdaa45ce92,Male,tonyherrera,Other regions,27,France,affluent family urban,High,short-term,Family,0.30000000000000004
bd09e380-dccd-432c-bdd2-9797ab3f583e,Female,crystaldeckerphd,Normandie,27,France,urban middle class,Average,long-term,Alone,0.6000000000000001
9d855fcd-e2ba-43e0-a84c-90656ae99392,Female,melissaliu,Normandie,74,France,popularity,Average,short-term,Couple,0.5
1cc6e68e-6eb4-4dc4-905b-ba6b4bc523ef,Male,michaeltaylor,Normandie,75,France,wealthy family suburbanite,High,short-term,Couple,0.9
6b709d7b-ace4-44b7-82a3-0c3cc32a2eb9,Female,cherylrichardson,Other regions,56,France,dynamic urban,High,short-term,Family,0.8
947f6b7e-8082-457d-b4bf-b3183ece920e,Female,aliciamurphy,Foreigner,14,Western Europe,wealthy family suburbanite,High,short-term,Couple,0.4
6229a972-e1ae-4a42-ac94-cd78a1a772b9,Female,melodymcneil,Other regions,21,France,dynamic urban,High,short-term,Family,0.4
fb49acc7-2d29-47b1-ae82-81a399880ced,Male,charlesblack,Other regions,73,France,urban middle class,Average,short-term,Couple,0.30000000000000004
